"","OTU","Sample","Abundance","replicate","Description","treatment","material","polymer","timepoint.days.","station","detail","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"2740","asv.3480","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned"
"2741","asv.3561","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Turicella","otitidis"
"2742","asv.3578","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","unassigned"
"2743","asv.3631","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","unassigned","unassigned","unassigned"
"2744","asv.3633","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga","flocculans"
"2745","asv.3726","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","unassigned","unassigned"
"2746","asv.3745","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","unassigned"
"2747","asv.3769","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","baumannii/bouvetii/haemolyticus/johnsonii/junii/lwoffii/oleivorans/oryzae/schindleri"
"2748","asv.3770","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","desulfuricans/multispirans"
"2749","asv.3795","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","unassigned"
"2750","asv.3799","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix","unassigned"
"2751","asv.3816","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Diaphorobacter","unassigned"
"2752","asv.3856","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","desulfuricans"
"2753","asv.3888","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","baumannii/calcoaceticus/indicus/junii/lactucae/nosocomialis/oleivorans/pittii/rhizosphaerae/seifertii"
"2754","asv.3912","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","unassigned"
"2755","asv.3919","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","unassigned"
"2756","asv.3927","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","unassigned"
"2757","asv.3951","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","unassigned"
"2758","asv.3953","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","unassigned"
"2759","asv.3955","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Atopostipes","unassigned"
"2760","asv.3960","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","albigilva/nasdae/vesicularis"
"2761","asv.3972","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","unassigned"
"2762","asv.4036","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","unassigned","unassigned"
"2763","asv.4156","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","gleum/indologenes/jejuense"
"2764","asv.4207","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","unassigned","unassigned"
"2765","asv.4245","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","guguanensis/mendocina"
"2766","asv.4262","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix","unassigned"
"2767","asv.4302","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Phreatobacter","unassigned"
"2768","asv.4307","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","afermentans/coyleae/fournieri/ihumii/mucifaciens/pilbarense/ureicelerivorans"
"2769","asv.4309","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Tissierella","unassigned"
"2770","asv.4351","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Schlegelella","aquatica"
"2771","asv.4354","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","allosaccharophila/aquatica/aquatilis/australiensis/bestiarum/bivalvium/cavernicola/caviae/crassostreae/dhakensis/diversa/encheleia/enterica/enteropelogenes/eucrenophila/finlandensis/hydrophila/intestinalis/jandaei/lacus/lusitana/media/molluscorum/piscicola/popoffii/rivipollensis/rivuli/salmonicida/sanarellii/sobria/taiwanensis/tecta/veronii"
"2772","asv.4389","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ottowia","unassigned"
"2773","asv.4409","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","unassigned","unassigned"
"2774","asv.4468","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Fastidiosipila","unassigned"
"2775","asv.4471","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","arthrosphaerae/assamensis/chocolatum/enclense/hominis/hydrothermale/lemovicicum/paraoxydans/proteolyticum/schleiferi/testaceum/trichothecenolyticum/zeae"
"2776","asv.4501","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","iners"
"2777","asv.4518","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","ulceribovis"
"2778","asv.4530","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Alkaliphilus","unassigned","unassigned"
"2779","asv.4532","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria","flavescens/lactamica/meningitidis/mucosa/perflava/sicca/subflava"
"2780","asv.4534","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella","haemolysans/morbillorum/parahaemolysans/sanguinis/taiwanensis"
"2781","asv.4538","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechlorobacter","unassigned"
"2782","asv.4609","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Proteiniphilum","unassigned"
"2783","asv.4661","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermacoccaceae","Dermacoccus","nishinomiyaensis"
"2784","asv.4664","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Acetoanaerobium","pronyense"
"2785","asv.4685","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","unassigned"
"2786","asv.4686","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","unassigned"
"2787","asv.4705","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Atopostipes","unassigned"
"2788","asv.4706","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Mobilitalea","unassigned"
"2789","asv.4709","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Ancalomicrobiaceae","Ancalomicrobium","unassigned"
"2790","asv.4740","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Alcanivoracaceae1","Alcanivorax","unassigned"
"2791","asv.4741","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Azospira","oryzae"
"2792","asv.4768","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned"
"2793","asv.4795","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","unassigned"
"2794","asv.4805","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Shinella","curvata/kummerowiae/yambaruensis/zoogloeoides"
"2795","asv.4830","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Aquimonas","voraii"
"2796","asv.4916","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unassigned","unassigned"
"2797","asv.4943","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","unassigned"
"2798","asv.4971","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","unassigned","unassigned"
"2799","asv.5003","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Dellaglioa","unassigned"
"2800","asv.5066","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Blastocatella","unassigned"
"2801","asv.5125","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","anginosus/milleri/mitis/sanguinis/suis"
"2802","asv.5157","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","graminisolvens"
"2803","asv.5160","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","branchiarum/granuli"
"2804","asv.5258","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Haemophilus","parainfluenzae"
"2805","asv.5268","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","unassigned","unassigned"
"2806","asv.5269","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aquamicrobium","terrae"
"2807","asv.5270","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas","unassigned"
"2808","asv.5271","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Actinotalea","unassigned"
"2809","asv.5304","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","elodea/pituitosa"
"2810","asv.5311","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","denitrificans"
"2811","asv.5347","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","unassigned"
"2812","asv.5348","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","corporis"
"2813","asv.5349","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","28-4","unassigned"
"2814","asv.5376","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","unassigned"
"2815","asv.5421","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","S5-A14a","unassigned"
"2816","asv.5422","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","unassigned"
"2817","asv.5426","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Tessaracoccus","oleiagri/profundi"
"2818","asv.5492","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","unassigned"
"2819","asv.5493","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","unassigned"
"2820","asv.5494","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","unassigned"
"2821","asv.5495","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","sediminis"
"2822","asv.5533","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","nutrimenti"
"2823","asv.5585","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","cytisi/ganzhouense/guangdongense/japonicum/manausense"
"2824","asv.5689","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","unassigned","unassigned"
"2825","asv.5690","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionibacterium","unassigned"
"2826","asv.5691","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","AB1","unassigned","unassigned"
"2827","asv.5799","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","sanguinis"
"2828","asv.5800","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","subvibrioides"
"2829","asv.5801","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria","indica/marina/rhizophila"
"2830","asv.5802","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","pacaensis"
"2831","asv.5919","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","abscessus/chelonae/franklinii/fuerthensis/immunogenum/n./saopaulense"
"2832","asv.5920","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned"
"2833","asv.5921","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidocella","facilis"
"2834","asv.5981","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","zavarzinii"
"2835","asv.6037","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Facklamia","unassigned"
"2836","asv.6172","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","adhaesiva/ginsenosidimutans/yunnanensis"
"2837","asv.6173","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Anaerococcus","unassigned"
"2838","asv.6309","NIOZ322.253.238",0,"Neg_PCR","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Algoriphagus","unassigned"
